Production_ID,Plant_ID,Machine_ID,Operator_ID,Product_Type,Shift,Production_Date,Raw_Material_Batch,Temperature_C,Pressure_Bar,Humidity_Percent,Cycle_Time_Sec,Units_Produced,Defective_Units,Energy_Consumption_kWh,Downtime_Minutes,Maintenance_Score,Quality_Score,Inventory_Level,Delivery_Time_Hours
1022,1,124,1043,A,Evening,2025-02-12 13:00:00,5574,85.66,13.69,49.02,109.44,167,19,219.16,43,9,70,4961,27.7
1023,3,149,1032,D,Night,2025-02-12 14:00:00,5573,81.3,10.33,58.1,117.35,461,8,267.98,17,2,95,4765,24.0
1024,5,109,1080,C,Evening,2025-02-12 15:00:00,5611,74.57,10.46,55.16,135.37,488,13,266.51,9,2,81,195,23.69
1025,1,120,1074,B,Morning,2025-02-12 16:00:00,6042,74.47,12.91,51.62,131.32,405,12,238.09,34,2,94,1383,26.39
1026,5,135,1076,C,Evening,2025-02-12 17:00:00,6552,83.15,12.96,55.38,120.93,303,11,251.92,34,8,75,347,22.31
1027,1,111,1049,B,Morning,2025-02-12 18:00:00,5836,75.69,9.98,46.56,119.12,80,0,248.93,39,3,85,1081,26.21
1028,2,126,1010,D,Night,2025-02-12 19:00:00,5422,82.04,10.52,57.47,101.47,210,18,268.26,53,8,87,4463,19.39
1029,4,139,1094,D,Night,2025-02-12 20:00:00,6489,85.01,11.71,58.3,127.37,264,15,188.25,22,7,88,1665,19.95
1030,1,101,1027,A,Night,2025-02-12 21:00:00,6396,73.98,12.04,57.77,99.85,493,11,187.45,24,4,92,2241,17.4
1031,5,112,1069,B,Morning,2025-02-12 22:00:00,5757,76.76,12.08,67.02,89.02,218,9,189.53,0,7,72,835,35.22
1032,2,131,1040,C,Evening,2025-02-12 23:00:00,5762,79.9,9.96,54.24,135.12,130,1,232.21,17,8,98,3487,24.37
1033,1,130,1015,D,Night,2025-02-13 00:00:00,6990,78.84,12.06,54.79,125.8,95,17,268.21,14,6,72,2759,30.04
1034,3,115,1067,C,Morning,2025-02-13 01:00:00,6104,78.8,10.92,45.64,133.2,98,12,160.16,24,6,74,548,18.52
1035,4,131,1098,A,Morning,2025-02-13 02:00:00,6574,68.33,10.25,67.58,108.95,498,5,253.76,31,3,72,1935,23.09
1036,1,131,1047,B,Evening,2025-02-13 03:00:00,6571,70.76,11.98,43.01,127.0,347,11,297.75,52,5,88,4815,26.76
1037,2,133,1055,B,Night,2025-02-13 04:00:00,5423,72.52,11.83,56.83,113.41,456,3,260.93,19,2,96,713,31.36
1038,3,110,1063,D,Morning,2025-02-13 05:00:00,5428,81.07,13.2,50.08,115.09,417,0,169.24,16,5,74,1533,20.99
1039,2,109,1058,B,Evening,2025-02-13 06:00:00,6411,68.82,10.71,55.5,134.61,332,10,270.84,56,5,83,976,21.99
1040,2,114,1089,D,Night,2025-02-13 07:00:00,6944,82.62,12.35,44.54,117.75,465,7,259.69,10,7,90,2675,20.04
1041,3,116,1061,A,Evening,2025-02-13 08:00:00,6732,78.9,9.65,62.13,109.55,137,1,236.29,12,4,85,1233,23.4
1042,2,139,1075,B,Evening,2025-02-13 09:00:00,6693,80.77,11.59,47.36,99.52,170,1,257.27,24,6,97,4970,18.9
1043,3,117,1010,D,Morning,2025-02-13 10:00:00,5203,70.35,12.7,64.33,125.41,52,15,194.17,19,9,94,771,16.82
1044,1,108,1088,C,Morning,2025-02-13 11:00:00,5195,75.36,12.82,47.58,135.89,365,0,252.04,24,4,70,1730,25.29
1045,3,124,1017,D,Morning,2025-02-13 12:00:00,5727,76.49,12.83,62.8,108.25,276,3,269.14,41,6,99,3418,27.35
1046,3,139,1018,B,Evening,2025-02-13 13:00:00,5284,76.27,13.21,48.35,130.33,128,5,222.28,44,9,86,460,18.3
1047,4,113,1086,A,Morning,2025-02-13 14:00:00,6992,76.48,11.33,50.08,105.86,194,19,231.17,48,1,80,2492,20.63
1048,3,124,1054,B,Evening,2025-02-13 15:00:00,5195,73.62,12.74,54.99,131.24,291,13,227.3,30,8,99,4001,23.5
1049,3,149,1081,B,Evening,2025-02-13 16:00:00,5306,75.68,14.8,48.22,120.49,81,19,230.99,52,1,78,897,32.53
1050,1,121,1025,D,Morning,2025-02-13 17:00:00,6687,80.17,11.3,47.98,124.02,312,14,216.79,0,4,90,1883,9.84
1051,4,129,1005,C,Night,2025-02-13 18:00:00,5013,69.17,14.07,48.31,109.54,260,6,219.17,51,3,73,166,26.22
1052,5,119,1003,B,Night,2025-02-13 19:00:00,6860,82.74,13.31,57.55,125.36,120,6,270.64,15,4,71,3134,27.4
1053,1,120,1028,C,Night,2025-02-13 20:00:00,6169,79.91,11.6,55.0,111.03,433,17,180.29,47,7,97,2190,20.44
1054,1,143,1058,D,Evening,2025-02-13 21:00:00,6961,70.17,11.73,55.42,113.79,246,1,257.32,27,9,78,2376,22.25
1055,5,131,1097,C,Evening,2025-02-13 22:00:00,6080,76.92,12.18,52.4,97.24,107,19,270.57,20,9,91,3615,25.66
1056,3,145,1016,D,Evening,2025-02-13 23:00:00,5722,79.51,13.23,59.39,108.42,473,14,195.89,29,1,94,333,23.85
1057,2,148,1042,A,Morning,2025-02-14 00:00:00,5779,68.82,12.6,63.4,112.12,161,0,246.94,58,1,74,1322,32.5
1058,4,120,1079,C,Evening,2025-02-14 01:00:00,6233,75.21,11.29,59.6,124.69,97,16,213.34,2,9,73,2644,24.51
1059,2,134,1065,C,Morning,2025-02-14 02:00:00,5528,74.61,8.88,53.33,128.93,484,19,295.45,33,4,92,1155,28.31
1060,5,131,1033,A,Morning,2025-02-14 03:00:00,5797,71.77,13.01,45.23,110.88,234,12,241.77,5,3,74,4654,26.25
1061,1,129,1007,C,Night,2025-02-14 04:00:00,5343,75.46,9.1,39.18,117.53,416,11,308.92,42,9,93,3447,27.47
1062,1,138,1012,A,Night,2025-02-14 05:00:00,6738,72.0,9.95,54.48,145.3,376,14,302.89,28,5,93,1269,20.11
1063,4,148,1007,B,Night,2025-02-14 06:00:00,6634,81.87,11.4,39.05,121.97,214,4,262.29,2,6,98,4201,25.01
1064,1,111,1093,D,Morning,2025-02-14 07:00:00,6302,71.87,10.18,53.41,111.95,264,6,335.71,57,1,87,593,23.67
1065,1,140,1095,A,Morning,2025-02-14 08:00:00,5208,78.96,12.48,66.22,94.81,380,7,187.02,32,1,82,3279,20.42
1066,4,146,1099,C,Morning,2025-02-14 09:00:00,5640,66.72,11.56,45.77,107.19,379,13,307.82,10,7,74,3943,28.63
1067,4,117,1093,A,Evening,2025-02-14 10:00:00,6358,74.19,13.18,44.71,106.61,170,3,239.28,44,8,95,1463,13.92
1068,5,120,1064,C,Morning,2025-02-14 11:00:00,6311,75.06,9.59,60.1,149.67,262,13,244.93,4,8,93,3498,30.73
1069,1,112,1042,B,Night,2025-02-14 12:00:00,5251,74.03,11.01,32.55,107.27,360,9,231.55,49,7,88,1156,12.91
1070,1,120,1038,A,Night,2025-02-14 13:00:00,6288,73.02,12.01,58.05,120.77,90,15,192.0,31,9,92,242,23.23
1071,5,107,1080,B,Morning,2025-02-14 14:00:00,5270,71.66,12.06,66.75,125.56,402,10,272.78,46,1,72,3415,28.71
1072,3,145,1058,D,Morning,2025-02-14 15:00:00,6947,78.77,13.04,48.02,136.6,453,13,200.37,17,2,91,4931,18.06
1073,3,139,1083,C,Night,2025-02-14 16:00:00,5919,80.0,10.63,46.65,120.12,338,13,226.36,46,3,87,2873,26.12
1074,3,145,1087,C,Morning,2025-02-14 17:00:00,6723,74.59,11.3,59.72,112.35,217,1,228.13,19,5,75,1984,25.58
1075,5,106,1085,B,Night,2025-02-14 18:00:00,5418,69.52,12.76,45.63,111.35,83,12,289.82,51,4,75,2364,25.63
1076,1,122,1092,D,Evening,2025-02-14 19:00:00,6749,83.97,8.7,61.49,125.35,367,2,247.05,51,4,93,2024,22.26
1077,5,143,1085,A,Night,2025-02-14 20:00:00,5794,70.6,12.58,46.29,109.73,324,17,152.25,38,8,74,4145,21.67
1078,5,131,1043,A,Evening,2025-02-14 21:00:00,6234,67.7,13.15,69.15,103.44,476,3,214.04,48,8,99,2581,16.15
1079,3,110,1008,C,Morning,2025-02-14 22:00:00,6388,64.94,10.0,60.3,112.34,246,18,187.51,39,7,70,1990,23.48
1080,2,121,1036,B,Morning,2025-02-14 23:00:00,6099,75.5,11.53,55.3,100.13,240,15,270.1,27,1,77,3225,28.59
1081,1,121,1073,B,Evening,2025-02-15 00:00:00,6683,73.91,14.24,68.69,147.76,270,3,202.68,12,4,97,1041,21.72
1082,3,142,1035,A,Morning,2025-02-15 01:00:00,6344,80.15,12.99,63.25,128.95,59,18,225.77,25,1,94,1715,21.97
1083,2,124,1091,D,Evening,2025-02-15 02:00:00,5724,78.06,12.67,57.95,144.31,169,14,320.01,15,5,70,2068,31.95
1084,2,121,1027,D,Morning,2025-02-15 03:00:00,5432,76.45,13.49,40.09,127.28,172,0,275.47,24,3,90,3322,23.18
1085,4,127,1041,A,Night,2025-02-15 04:00:00,5108,73.64,14.71,49.39,142.87,296,15,203.42,9,3,97,4250,25.76
1086,1,128,1042,A,Morning,2025-02-15 05:00:00,5640,80.55,12.03,63.68,125.51,409,14,283.0,28,4,75,1571,26.68
1087,2,112,1084,B,Night,2025-02-15 06:00:00,6545,84.34,11.39,44.6,130.89,446,15,221.29,45,2,89,1158,23.18
1088,3,117,1087,D,Night,2025-02-15 07:00:00,6070,80.04,13.48,48.87,87.99,270,19,282.9,37,7,83,1106,27.41
1089,4,101,1041,A,Evening,2025-02-15 08:00:00,5378,72.68,11.72,46.82,106.29,310,0,233.51,19,4,80,3290,28.95
1090,1,128,1065,A,Morning,2025-02-15 09:00:00,6850,78.91,10.61,58.22,120.55,107,16,211.6,53,5,71,1320,28.52
1091,5,120,1054,C,Evening,2025-02-15 10:00:00,6119,72.99,11.19,62.71,120.92,364,4,207.86,25,2,90,4761,29.08
1092,3,114,1071,A,Morning,2025-02-15 11:00:00,5957,69.47,12.47,62.72,118.85,177,4,261.51,31,6,99,4966,13.59
1093,2,126,1047,A,Night,2025-02-15 12:00:00,5102,70.5,11.33,48.18,126.79,236,6,286.52,38,9,99,1897,18.14
1094,2,149,1090,D,Night,2025-02-15 13:00:00,5891,73.21,11.44,58.11,127.41,254,12,264.9,37,8,73,2971,21.43
1095,3,130,1021,B,Morning,2025-02-15 14:00:00,5853,75.52,10.46,47.8,132.98,135,11,232.69,58,8,82,613,20.02
1096,2,114,1026,D,Morning,2025-02-15 15:00:00,6169,85.3,14.15,53.32,130.03,153,3,178.11,48,2,76,1717,20.4
1097,4,122,1092,B,Evening,2025-02-15 16:00:00,6903,70.59,11.49,59.16,138.06,192,3,224.43,52,4,75,4617,28.45
1098,1,123,1066,C,Morning,2025-02-15 17:00:00,6965,81.62,10.93,63.49,138.18,254,5,199.92,23,8,72,4712,24.53
1099,4,143,1012,A,Morning,2025-02-15 18:00:00,6951,73.41,11.09,37.8,122.62,178,14,304.74,30,1,78,3857,23.32
1100,2,112,1044,C,Morning,2025-02-15 19:00:00,6050,64.92,13.2,55.79,151.22,295,18,234.06,39,8,83,2132,22.87
1101,5,121,1009,B,Evening,2025-02-15 20:00:00,6755,72.47,12.86,66.26,140.39,87,5,262.02,11,3,89,3310,22.0
1102,1,142,1099,D,Morning,2025-02-15 21:00:00,5529,80.88,11.25,56.86,107.9,412,11,236.25,57,8,80,804,22.79
1103,1,136,1008,D,Night,2025-02-15 22:00:00,5678,76.72,12.05,55.66,125.89,158,13,267.19,56,6,74,1773,30.94
1104,3,132,1053,C,Evening,2025-02-15 23:00:00,6968,77.02,12.42,50.5,92.36,358,17,278.73,35,7,83,3799,15.18
1105,3,102,1026,B,Evening,2025-02-16 00:00:00,5988,81.64,10.94,66.05,94.89,101,11,343.14,9,2,88,2191,30.37
1106,5,118,1033,C,Night,2025-02-16 01:00:00,6105,69.82,9.69,50.87,112.51,50,14,231.76,5,1,77,2948,35.47
1107,1,122,1000,C,Night,2025-02-16 02:00:00,5427,69.74,12.77,54.2,106.87,60,18,291.72,6,6,96,4414,30.33
1108,5,128,1031,A,Night,2025-02-16 03:00:00,6607,63.68,11.03,51.24,112.6,363,7,261.12,52,3,76,4763,19.05
1109,3,129,1088,C,Morning,2025-02-16 04:00:00,5821,79.39,12.66,55.87,124.93,284,8,226.88,30,4,96,1877,21.57
1110,3,138,1092,A,Night,2025-02-16 05:00:00,6502,77.81,12.48,66.41,138.38,177,4,229.73,26,9,96,4453,29.17
1111,1,143,1070,A,Morning,2025-02-16 06:00:00,6789,78.62,12.08,47.75,137.58,473,4,268.84,7,3,76,992,22.76
1112,4,146,1066,D,Evening,2025-02-16 07:00:00,6185,69.08,11.36,55.9,126.2,263,5,238.14,2,2,93,1071,21.47
1113,2,124,1083,A,Evening,2025-02-16 08:00:00,6862,66.98,11.05,58.13,103.69,493,2,254.2,39,2,92,202,23.5
1114,3,136,1019,A,Night,2025-02-16 09:00:00,5931,68.4,10.29,48.5,111.64,292,4,276.59,46,2,72,1207,18.39
1115,3,146,1093,D,Morning,2025-02-16 10:00:00,6425,70.39,11.08,54.53,129.56,93,0,349.81,20,6,72,3346,23.35
1116,4,107,1034,C,Night,2025-02-16 11:00:00,6531,82.77,12.85,69.81,107.61,55,10,251.3,0,2,87,3812,17.97
1117,4,141,1098,B,Night,2025-02-16 12:00:00,6061,80.0,14.1,40.85,101.0,205,19,204.87,44,7,82,3517,27.61
1118,5,115,1090,B,Morning,2025-02-16 13:00:00,6978,72.71,13.88,51.63,127.38,464,0,265.92,53,7,70,4251,19.78
1119,5,107,1089,B,Night,2025-02-16 14:00:00,5510,76.5,12.22,57.0,119.27,57,6,230.64,49,7,74,3759,24.26
1120,2,100,1077,C,Evening,2025-02-16 15:00:00,5392,71.61,14.1,51.99,116.84,54,14,325.74,14,2,97,1019,21.78
1121,2,143,1016,A,Night,2025-02-16 16:00:00,5712,76.82,11.54,78.09,136.65,411,16,230.12,6,7,73,4652,25.91
1122,1,104,1017,B,Morning,2025-02-16 17:00:00,5493,69.31,10.06,59.39,136.33,231,7,250.74,14,8,85,4327,28.11
1123,5,102,1044,C,Morning,2025-02-16 18:00:00,6223,78.75,14.88,46.65,146.72,161,1,274.92,24,8,84,4688,25.43
1124,3,100,1092,A,Evening,2025-02-16 19:00:00,6278,70.75,12.8,36.31,110.23,322,12,269.65,2,2,98,2257,20.5
1125,5,103,1083,D,Morning,2025-02-16 20:00:00,6202,79.03,9.7,57.72,126.45,471,11,305.61,29,5,96,681,21.18
1126,3,139,1052,B,Morning,2025-02-16 21:00:00,5546,72.86,14.34,48.96,120.29,314,4,276.7,57,6,87,895,35.8
1127,4,134,1090,A,Evening,2025-02-16 22:00:00,5593,71.05,10.88,65.31,125.07,261,12,343.72,13,9,86,3297,28.74
1128,5,131,1081,B,Night,2025-02-16 23:00:00,5388,83.06,11.21,52.8,102.98,127,5,267.98,51,6,83,1983,23.01
1129,4,141,1067,B,Evening,2025-02-17 00:00:00,6421,75.88,13.53,50.45,98.96,319,14,301.96,3,6,83,3467,21.13
1130,2,133,1064,B,Night,2025-02-17 01:00:00,6755,73.39,14.04,50.32,119.4,203,10,231.23,35,6,88,909,16.81
1131,2,142,1000,A,Evening,2025-02-17 02:00:00,5157,78.79,10.5,62.89,107.36,270,3,328.99,2,9,98,3033,29.64
1132,1,124,1057,C,Night,2025-02-17 03:00:00,6027,68.3,14.21,58.32,134.07,418,0,236.09,4,7,75,3368,20.45
1133,5,109,1025,A,Evening,2025-02-17 04:00:00,5166,80.53,13.31,69.05,97.49,495,14,309.44,24,1,82,4968,29.27
1134,4,120,1019,B,Night,2025-02-17 05:00:00,6491,74.3,10.8,53.28,98.73,396,11,285.68,30,1,87,3084,28.14
1135,3,145,1086,A,Evening,2025-02-17 06:00:00,5959,78.0,11.63,61.9,113.75,74,8,252.67,10,4,95,672,30.76
1136,2,138,1009,D,Night,2025-02-17 07:00:00,5408,67.26,14.27,62.04,96.93,469,10,309.83,7,2,84,1306,27.79
1137,2,126,1058,C,Evening,2025-02-17 08:00:00,6435,73.09,9.66,60.39,145.14,403,4,249.52,25,3,98,3180,22.95
1138,3,126,1074,A,Morning,2025-02-17 09:00:00,6227,75.02,14.07,50.92,117.26,257,6,304.74,1,7,92,2560,24.08
1139,4,101,1040,D,Night,2025-02-17 10:00:00,5193,80.15,13.27,58.79,110.96,466,7,265.12,27,7,96,1841,24.12
1140,4,140,1004,C,Evening,2025-02-17 11:00:00,5234,78.4,12.76,54.22,127.02,52,0,234.91,47,3,76,4105,22.66
1141,5,147,1064,D,Night,2025-02-17 12:00:00,5717,73.04,12.2,54.01,133.26,264,0,262.81,56,2,96,2713,15.88
1142,5,112,1016,C,Night,2025-02-17 13:00:00,6173,76.59,14.96,48.55,123.1,444,2,251.36,59,1,88,1815,13.22
1143,1,108,1021,A,Evening,2025-02-17 14:00:00,6182,81.28,15.18,38.04,118.98,161,7,232.3,9,9,99,1669,27.79
1144,2,135,1097,D,Night,2025-02-17 15:00:00,6302,74.0,11.08,64.99,105.25,491,10,259.32,49,3,86,776,23.1
1145,5,121,1040,B,Evening,2025-02-17 16:00:00,5815,73.46,12.92,58.45,129.46,241,0,266.15,38,9,78,1933,28.8
1146,4,141,1092,D,Morning,2025-02-17 17:00:00,5403,65.55,14.81,44.25,141.25,451,13,151.82,36,4,80,2613,22.1
1147,3,125,1067,C,Night,2025-02-17 18:00:00,5892,73.6,10.82,60.74,116.7,96,0,270.05,38,6,74,900,23.99
1148,4,111,1068,A,Morning,2025-02-17 19:00:00,5677,66.3,12.36,65.15,107.27,477,5,279.64,20,7,71,1241,28.65
1149,2,116,1010,C,Night,2025-02-17 20:00:00,6334,74.43,13.51,61.22,122.72,270,5,308.07,27,6,84,3152,31.78
1150,4,113,1055,D,Night,2025-02-17 21:00:00,5067,79.94,8.98,47.87,120.04,236,2,200.56,37,1,93,2131,22.42
1151,1,113,1050,D,Night,2025-02-17 22:00:00,6486,64.4,13.24,49.14,101.75,99,9,209.3,55,6,81,1608,19.0
1152,2,133,1020,B,Evening,2025-02-17 23:00:00,5087,81.17,10.37,50.62,112.46,246,11,258.37,32,6,79,1210,30.07
1153,3,119,1098,A,Morning,2025-02-18 00:00:00,5216,73.35,12.29,61.89,146.83,265,9,221.48,10,5,79,4429,22.56
1154,1,110,1075,A,Night,2025-02-18 01:00:00,5000,74.86,13.72,58.83,99.79,462,1,202.41,44,3,89,1012,21.57
1155,2,115,1025,D,Evening,2025-02-18 02:00:00,6158,72.49,8.42,77.32,109.64,270,12,233.46,43,3,80,1155,22.0
1156,3,130,1018,A,Night,2025-02-18 03:00:00,6720,66.43,13.18,41.87,105.77,429,15,235.61,0,7,79,4289,20.41
1157,1,105,1059,B,Evening,2025-02-18 04:00:00,6374,71.09,15.06,54.58,107.1,139,12,209.37,52,8,97,1850,27.87
1158,1,118,1070,C,Night,2025-02-18 05:00:00,5139,85.49,11.2,39.58,113.32,281,3,209.11,46,3,76,3271,17.31
1159,2,136,1046,A,Morning,2025-02-18 06:00:00,5617,69.52,12.87,59.77,126.73,372,3,245.15,32,3,83,4253,24.51
1160,5,103,1070,D,Morning,2025-02-18 07:00:00,5132,67.06,14.0,63.54,139.63,307,10,192.05,2,7,82,3112,25.25
1161,1,146,1025,C,Night,2025-02-18 08:00:00,6643,75.71,9.61,66.54,123.05,202,13,191.41,25,7,74,3528,21.01
1162,1,103,1039,C,Evening,2025-02-18 09:00:00,5177,74.57,13.14,56.51,109.73,305,2,252.86,14,9,98,3662,31.94
1163,3,119,1004,B,Night,2025-02-18 10:00:00,5809,73.38,13.54,39.69,143.1,452,18,310.23,40,6,88,456,28.49
1164,4,109,1020,D,Evening,2025-02-18 11:00:00,6381,75.07,12.96,54.6,88.97,473,0,279.32,13,7,79,4491,21.73
1165,2,123,1077,A,Night,2025-02-18 12:00:00,5379,78.22,12.13,58.49,130.1,307,4,298.9,22,1,77,4720,23.47
1166,2,134,1003,D,Evening,2025-02-18 13:00:00,5907,72.06,10.5,46.96,104.6,114,16,177.8,59,7,87,1717,28.47
1167,5,125,1022,C,Morning,2025-02-18 14:00:00,6894,75.97,14.09,52.88,119.24,239,0,193.66,53,2,70,1723,24.4
1168,5,136,1083,D,Night,2025-02-18 15:00:00,5657,80.12,12.05,44.78,128.45,140,18,250.43,55,7,74,1765,31.01
1169,2,137,1014,A,Morning,2025-02-18 16:00:00,5449,70.02,10.64,50.1,95.92,487,18,283.45,7,3,80,3299,26.83
1170,5,120,1092,A,Morning,2025-02-18 17:00:00,5585,63.39,11.52,62.3,122.12,222,3,275.52,53,9,89,4596,25.26
1171,3,139,1007,B,Night,2025-02-18 18:00:00,5462,78.35,12.55,60.44,123.28,296,18,196.23,35,5,80,1695,25.22
1172,2,138,1040,A,Night,2025-02-18 19:00:00,5989,87.51,9.66,43.84,141.94,305,5,295.43,19,7,85,2089,39.74
1173,5,120,1018,A,Evening,2025-02-18 20:00:00,6131,74.96,12.03,49.36,160.73,165,14,246.75,51,8,79,2886,18.91
1174,2,109,1045,D,Evening,2025-02-18 21:00:00,5121,76.01,11.37,55.46,96.71,98,3,281.11,5,2,84,628,18.53
1175,4,137,1027,D,Morning,2025-02-18 22:00:00,5016,73.52,14.0,56.81,141.26,276,0,225.8,32,1,76,2704,22.79
1176,1,145,1090,C,Evening,2025-02-18 23:00:00,6219,82.94,9.19,49.7,119.43,118,16,188.25,27,7,84,3295,31.02
1177,2,103,1067,B,Evening,2025-02-19 00:00:00,5326,74.61,13.41,58.81,107.87,471,10,283.83,49,6,98,2507,11.68
1178,1,144,1014,D,Night,2025-02-19 01:00:00,5317,74.07,14.13,54.72,125.54,437,16,268.79,37,6,94,163,14.48
1179,5,119,1098,A,Evening,2025-02-19 02:00:00,5808,79.55,9.24,34.39,100.47,450,0,200.18,29,2,85,4060,22.0
1180,1,116,1036,C,Morning,2025-02-19 03:00:00,6502,72.58,9.42,50.43,101.36,175,8,223.27,45,3,75,2912,34.6
1181,2,106,1000,D,Evening,2025-02-19 04:00:00,6275,68.58,14.68,50.2,93.97,486,13,277.44,42,4,80,2921,24.13
1182,4,103,1066,B,Morning,2025-02-19 05:00:00,5502,79.41,10.64,60.43,128.19,262,14,258.24,16,3,86,4127,18.19
1183,5,128,1023,B,Night,2025-02-19 06:00:00,5118,72.04,16.64,60.57,124.91,102,0,270.07,8,2,84,201,28.11
1184,2,113,1026,C,Morning,2025-02-19 07:00:00,6697,70.12,9.29,41.62,107.78,161,1,229.03,27,3,85,3448,32.31
1185,5,102,1039,C,Evening,2025-02-19 08:00:00,5709,85.5,12.26,58.51,142.85,208,17,306.93,53,6,93,3398,20.81
1186,3,123,1062,C,Night,2025-02-19 09:00:00,6521,74.11,11.96,54.41,110.06,289,17,245.55,6,9,71,3194,26.27
1187,1,136,1060,C,Evening,2025-02-19 10:00:00,6509,77.47,11.69,56.01,139.24,199,5,155.3,45,4,73,2991,24.78
1188,3,115,1035,C,Night,2025-02-19 11:00:00,5044,75.15,12.69,50.09,121.83,188,19,254.28,27,6,88,3235,26.86
1189,2,103,1097,A,Night,2025-02-19 12:00:00,5313,70.57,12.78,54.51,109.85,467,7,274.2,16,1,75,1280,21.71
1190,4,123,1092,A,Evening,2025-02-19 13:00:00,6202,78.45,11.75,64.2,118.28,162,0,261.88,39,6,87,2986,27.14
1191,5,133,1023,D,Evening,2025-02-19 14:00:00,6917,76.57,10.48,55.9,101.19,192,14,232.93,59,3,90,2828,28.19
1192,1,129,1023,B,Night,2025-02-19 15:00:00,5417,71.7,13.57,54.66,123.25,419,9,171.85,47,9,80,2792,27.57
1193,5,117,1003,A,Night,2025-02-19 16:00:00,5555,77.17,12.94,51.17,120.46,187,3,224.0,43,4,78,498,15.89
1194,2,118,1066,A,Evening,2025-02-19 17:00:00,6806,72.43,12.17,63.42,127.91,486,9,227.78,43,7,72,504,16.83
1195,5,130,1033,A,Morning,2025-02-19 18:00:00,6101,69.48,12.89,44.75,133.19,353,10,223.63,59,4,71,2973,20.55
1196,1,118,1056,D,Evening,2025-02-19 19:00:00,5325,68.97,13.15,48.58,121.73,80,4,274.48,59,6,87,3368,25.34
1197,2,148,1048,C,Night,2025-02-19 20:00:00,6713,76.35,10.86,44.29,97.86,342,8,236.66,4,7,84,2794,26.8
1198,5,145,1086,D,Evening,2025-02-19 21:00:00,6380,73.09,12.84,56.61,133.99,157,4,305.27,4,2,94,2182,18.73
1199,4,118,1052,B,Morning,2025-02-19 22:00:00,6439,82.51,11.17,64.44,120.22,333,10,240.98,13,6,91,2567,25.62
1200,2,121,1022,B,Evening,2025-02-19 23:00:00,6986,74.79,13.2,52.37,91.59,208,2,298.64,5,8,87,4572,28.73
1201,2,123,1068,B,Night,2025-02-20 00:00:00,5514,71.07,11.71,46.44,124.64,375,3,258.58,6,6,88,4415,27.34
1202,4,144,1094,B,Evening,2025-02-20 01:00:00,5213,75.79,12.92,68.09,125.78,63,9,260.55,54,2,84,2021,21.7
1203,3,111,1052,A,Night,2025-02-20 02:00:00,6877,68.53,11.35,58.61,114.62,171,6,222.69,52,4,99,4059,22.16
1204,1,129,1061,A,Night,2025-02-20 03:00:00,5073,74.58,13.0,57.22,117.03,264,0,195.97,16,1,86,1640,17.51
1205,3,137,1040,D,Evening,2025-02-20 04:00:00,6586,76.6,10.53,53.48,111.07,321,5,247.07,58,7,87,2489,32.7
1206,5,130,1056,C,Night,2025-02-20 05:00:00,6602,75.98,12.05,60.35,126.24,74,7,317.47,8,8,87,4948,26.37
1207,4,135,1059,B,Night,2025-02-20 06:00:00,5508,81.51,13.47,57.09,122.1,472,16,231.65,30,2,80,2563,15.94
1208,3,118,1053,D,Morning,2025-02-20 07:00:00,5331,87.99,12.7,51.15,106.38,371,6,225.31,21,5,87,3468,30.13
1209,2,147,1069,A,Morning,2025-02-20 08:00:00,6116,78.36,12.29,52.49,144.27,343,0,243.12,44,8,92,3085,27.29
1210,5,144,1056,A,Morning,2025-02-20 09:00:00,5687,80.89,14.71,46.84,110.01,218,8,320.73,8,8,72,779,29.97
1211,5,135,1009,C,Morning,2025-02-20 10:00:00,5656,87.72,13.54,45.84,79.4,152,10,281.48,58,5,82,847,21.21
1212,3,129,1039,C,Night,2025-02-20 11:00:00,6542,69.97,13.28,52.63,112.94,403,18,298.57,15,8,83,2953,21.9
1213,3,148,1006,C,Evening,2025-02-20 12:00:00,6292,75.65,12.99,64.23,135.46,420,1,170.79,35,6,96,1421,19.94
1214,4,132,1037,D,Night,2025-02-20 13:00:00,6399,72.61,13.17,46.73,116.9,89,10,217.01,33,5,73,3848,34.59
1215,1,117,1084,A,Night,2025-02-20 14:00:00,6857,79.21,14.49,61.69,95.48,284,2,218.4,44,4,87,4250,21.5
1216,3,148,1060,A,Night,2025-02-20 15:00:00,6027,76.36,11.37,48.61,104.58,369,16,295.44,12,5,74,4889,19.22
1217,3,127,1083,C,Evening,2025-02-20 16:00:00,6161,70.91,13.51,40.71,103.79,138,9,276.4,18,4,83,633,20.77
1218,2,146,1002,B,Morning,2025-02-20 17:00:00,6254,75.05,12.53,59.37,111.37,149,2,292.24,11,1,94,1918,22.37
1219,5,110,1050,C,Night,2025-02-20 18:00:00,5599,80.23,11.43,68.03,116.07,193,2,174.98,35,3,81,4300,31.78
1220,1,144,1085,D,Night,2025-02-20 19:00:00,6552,68.48,11.85,48.15,127.41,131,6,294.41,9,8,94,2441,25.38
1221,2,132,1046,C,Morning,2025-02-20 20:00:00,6075,71.01,12.33,42.44,121.93,126,1,276.37,15,7,76,2522,30.17
1222,4,116,1067,C,Night,2025-02-20 21:00:00,6669,70.26,10.71,58.64,122.65,108,0,213.04,27,7,81,4645,25.43
1223,4,105,1091,D,Evening,2025-02-20 22:00:00,6746,76.63,13.3,47.61,146.69,278,6,242.12,55,3,77,1568,23.1
